date,year,month,weekday,airline_icao,origin_icao,dest_icao,dep_sched,dep_real,arr_sched,arr_real,dep_delay_min,arr_delay_min,delayed_flag,period,status,justificativa
2010-01-01,2010,1,4,AZU,SBKP,SBSV,01/01/2010 12:42,01/01/2010 12:42,01/01/2010 14:53,01/01/2010 14:53,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBSV,SBKP,01/01/2010 15:25,01/01/2010 15:25,01/01/2010 17:55,01/01/2010 17:55,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBPA,SBKP,01/01/2010 13:15,01/01/2010 13:15,01/01/2010 15:03,01/01/2010 15:03,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBSV,SBKP,01/01/2010 06:35,01/01/2010 06:35,01/01/2010 09:00,01/01/2010 09:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBSV,01/01/2010 17:30,01/01/2010 17:30,01/01/2010 19:45,01/01/2010 19:45,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBSV,SBKP,01/01/2010 20:15,01/01/2010 20:15,01/01/2010 22:42,01/01/2010 22:42,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBSV,01/01/2010 15:35,01/01/2010 15:35,01/01/2010 17:50,01/01/2010 17:50,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBSV,SBKP,01/01/2010 18:21,01/01/2010 18:21,01/01/2010 20:37,01/01/2010 20:37,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBCT,01/01/2010 06:30,01/01/2010 07:06,01/01/2010 07:30,01/01/2010 07:54,36,24,1,Manhã,REALIZADO,TC
2010-01-01,2010,1,4,AZU,SBKP,SBVT,01/01/2010 09:30,01/01/2010 09:30,01/01/2010 11:00,01/01/2010 11:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBVT,SBSV,01/01/2010 11:30,01/01/2010 11:30,01/01/2010 13:05,01/01/2010 13:05,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBCT,SBKP,01/01/2010 08:00,01/01/2010 08:00,01/01/2010 09:00,01/01/2010 09:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBVT,01/01/2010 17:40,01/01/2010 17:40,01/01/2010 19:10,01/01/2010 19:10,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBVT,SBKP,01/01/2010 19:40,01/01/2010 19:40,01/01/2010 21:17,01/01/2010 21:17,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBVT,01/01/2010 06:00,01/01/2010 06:00,01/01/2010 07:20,01/01/2010 07:20,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBCT,01/01/2010 10:05,01/01/2010 10:05,01/01/2010 11:00,01/01/2010 11:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBVT,SBKP,01/01/2010 07:50,01/01/2010 07:50,01/01/2010 09:35,01/01/2010 09:35,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBCT,SBKP,01/01/2010 11:30,01/01/2010 11:30,01/01/2010 12:30,01/01/2010 12:30,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBSV,SBVT,01/01/2010 13:35,01/01/2010 13:35,01/01/2010 15:10,01/01/2010 15:10,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBVT,SBKP,01/01/2010 15:40,01/01/2010 15:40,01/01/2010 17:20,01/01/2010 17:20,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBCT,SBKP,01/01/2010 19:58,01/01/2010 19:58,01/01/2010 20:58,01/01/2010 20:58,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBCT,01/01/2010 18:25,01/01/2010 18:25,01/01/2010 19:25,01/01/2010 19:25,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBPA,SBRJ,01/01/2010 06:35,01/01/2010 06:35,01/01/2010 08:35,01/01/2010 08:35,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBRJ,SBPA,01/01/2010 09:05,01/01/2010 09:05,01/01/2010 11:15,01/01/2010 11:15,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBPA,SBRJ,01/01/2010 11:55,01/01/2010 11:55,01/01/2010 14:06,01/01/2010 14:06,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBRJ,SBPA,01/01/2010 14:36,01/01/2010 14:36,01/01/2010 16:45,01/01/2010 16:45,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBPA,SBRJ,01/01/2010 17:15,01/01/2010 17:15,01/01/2010 19:17,01/01/2010 19:17,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBRJ,SBPA,01/01/2010 19:47,01/01/2010 19:47,01/01/2010 22:02,01/01/2010 22:02,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBRF,01/01/2010 23:00,01/01/2010 23:00,02/01/2010 02:00,02/01/2010 02:00,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBRF,SBKP,01/01/2010 03:27,01/01/2010 03:27,01/01/2010 06:36,01/01/2010 06:36,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBRF,01/01/2010 10:05,01/01/2010 10:05,01/01/2010 13:10,01/01/2010 13:10,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBRF,SBKP,01/01/2010 13:40,01/01/2010 13:40,01/01/2010 16:50,01/01/2010 16:50,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBRF,01/01/2010 21:18,01/01/2010 21:18,02/01/2010 00:25,02/01/2010 00:25,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBRF,SBKP,01/01/2010 02:28,01/01/2010 02:28,01/01/2010 05:40,01/01/2010 05:40,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBFZ,01/01/2010 21:15,01/01/2010 21:15,02/01/2010 00:45,02/01/2010 00:45,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBFZ,SBKP,01/01/2010 05:55,01/01/2010 05:55,01/01/2010 09:24,01/01/2010 09:24,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBFZ,01/01/2010 22:10,01/01/2010 22:10,02/01/2010 01:40,02/01/2010 01:40,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBFZ,SBKP,01/01/2010 02:10,01/01/2010 02:10,01/01/2010 05:40,01/01/2010 05:40,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBFZ,01/01/2010 09:35,01/01/2010 09:35,01/01/2010 13:00,01/01/2010 13:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBPA,SBKP,01/01/2010 07:00,01/01/2010 07:00,01/01/2010 08:50,01/01/2010 08:50,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBFZ,SBKP,01/01/2010 13:30,01/01/2010 13:30,01/01/2010 16:50,01/01/2010 16:50,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBPA,01/01/2010 17:30,01/01/2010 17:30,01/01/2010 19:10,01/01/2010 19:10,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBNF,01/01/2010 06:20,01/01/2010 06:20,01/01/2010 07:20,01/01/2010 07:20,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBNF,SBKP,01/01/2010 07:50,01/01/2010 07:50,01/01/2010 09:00,01/01/2010 09:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBNF,01/01/2010 10:05,01/01/2010 10:05,01/01/2010 11:15,01/01/2010 11:15,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBNF,SBPA,01/01/2010 11:45,01/01/2010 11:45,01/01/2010 12:45,01/01/2010 12:45,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBNF,SBKP,01/01/2010 11:00,01/01/2010 11:00,01/01/2010 12:10,01/01/2010 12:10,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBPA,SBNF,01/01/2010 09:30,01/01/2010 09:30,01/01/2010 10:30,01/01/2010 10:30,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBNF,01/01/2010 18:27,01/01/2010 18:27,01/01/2010 19:35,01/01/2010 19:35,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBNF,SBPA,01/01/2010 20:05,01/01/2010 20:05,01/01/2010 21:05,01/01/2010 21:05,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBNF,SBKP,01/01/2010 19:20,01/01/2010 19:20,01/01/2010 20:23,01/01/2010 20:23,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBPA,SBNF,01/01/2010 17:47,01/01/2010 17:47,01/01/2010 18:50,01/01/2010 18:50,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBEG,01/01/2010 21:50,01/01/2010 21:50,02/01/2010 01:45,02/01/2010 01:45,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBEG,SBKP,01/01/2010 02:15,01/01/2010 02:15,01/01/2010 05:50,01/01/2010 05:50,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBMO,01/01/2010 23:12,01/01/2010 23:12,02/01/2010 02:10,02/01/2010 02:10,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBMO,SBKP,01/01/2010 02:40,01/01/2010 02:40,01/01/2010 05:37,01/01/2010 05:37,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBMO,01/01/2010 09:31,01/01/2010 09:31,01/01/2010 12:30,01/01/2010 12:30,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBMO,SBKP,01/01/2010 13:45,01/01/2010 13:45,01/01/2010 16:42,01/01/2010 16:42,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBKP,SBNT,01/01/2010 10:00,01/01/2010 10:00,01/01/2010 13:20,01/01/2010 13:20,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,AZU,SBNT,SBKP,01/01/2010 13:50,01/01/2010 13:50,01/01/2010 17:10,01/01/2010 17:10,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,BAW,SAEZ,SBGR,01/01/2010 14:15,01/01/2010 14:23,01/01/2010 16:55,01/01/2010 17:00,8,5,0,Tarde,REALIZADO,AS
2010-01-01,2010,1,4,BAW,SBGR,EGLL,01/01/2010 18:15,01/01/2010 20:48,02/01/2010 05:15,02/01/2010 07:35,153,140,1,Noite,REALIZADO,TD
2010-01-01,2010,1,4,BAW,EGLL,SBGR,01/01/2010 19:25,01/01/2010 19:44,02/01/2010 06:55,02/01/2010 07:25,19,30,1,Noite,REALIZADO,WO
2010-01-02,2010,1,5,BAW,SBGR,SAEZ,02/01/2010 08:00,02/01/2010 08:21,02/01/2010 10:45,02/01/2010 11:14,21,29,1,Manhã,REALIZADO,RA
2010-01-01,2010,1,4,CIU,SAEZ,SCEL,01/01/2010 05:30,01/01/2010 05:30,01/01/2010 06:30,01/01/2010 06:30,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,CIU,SKBO,SPIM,01/01/2010 18:30,01/01/2010 18:30,01/01/2010 20:30,01/01/2010 20:30,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,CIU,SCEL,SVMI,01/01/2010 08:00,01/01/2010 08:00,01/01/2010 14:00,01/01/2010 14:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,CIU,SBKP,SAEZ,01/01/2010 01:30,,01/01/2010 04:00,,,,0,Madrugada,CANCELADO,XN
2010-01-01,2010,1,4,CIU,SVMI,SKBO,01/01/2010 16:00,01/01/2010 16:00,01/01/2010 17:30,01/01/2010 17:30,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,CIU,SKBQ,SVMI,01/01/2010 14:20,01/01/2010 14:20,01/01/2010 15:00,01/01/2010 15:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,CIU,SBEG,SBKP,01/01/2010 20:00,,01/01/2010 23:30,,,,0,Noite,CANCELADO,XN
2010-01-01,2010,1,4,CIU,SVMI,SBEG,01/01/2010 16:00,,01/01/2010 18:00,,,,0,Tarde,CANCELADO,XN
2010-01-01,2010,1,4,CIU,SKBO,SKBQ,01/01/2010 12:30,01/01/2010 12:30,01/01/2010 13:00,01/01/2010 13:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,CIU,SPIM,SEGU,01/01/2010 08:00,01/01/2010 08:00,01/01/2010 09:30,01/01/2010 09:30,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,CIU,SEGU,SKBO,01/01/2010 10:30,01/01/2010 10:30,01/01/2010 11:00,01/01/2010 11:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,CLX,SKBO,TNCC,01/01/2010 16:55,01/01/2010 16:55,01/01/2010 18:45,01/01/2010 18:45,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,CLX,SBCT,SEQU,01/01/2010 06:25,01/01/2010 06:25,01/01/2010 11:55,01/01/2010 11:55,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,CLX,SEQU,SKBO,01/01/2010 13:40,01/01/2010 13:40,01/01/2010 15:25,01/01/2010 15:25,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,CLX,TNCC,ELLX,01/01/2010 19:45,01/01/2010 19:45,02/01/2010 05:00,02/01/2010 05:00,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,CMP,SBEG,MPTO,01/01/2010 19:00,,01/01/2010 22:32,,,,0,Noite,CANCELADO,XN
2010-01-01,2010,1,4,CMP,MPTO,SBEG,01/01/2010 14:30,,01/01/2010 18:10,,,,0,Tarde,CANCELADO,XN
2010-01-01,2010,1,4,CMP,SAEZ,MPTO,01/01/2010 13:10,01/01/2010 13:30,01/01/2010 20:30,01/01/2010 20:28,20,-2,1,Tarde,REALIZADO,TC
2010-01-01,2010,1,4,CMP,MPTO,SAEZ,01/01/2010 14:56,01/01/2010 16:10,01/01/2010 22:06,01/01/2010 22:48,74,42,1,Tarde,REALIZADO,TC
2010-01-01,2010,1,4,CMP,MPTO,SUMU,01/01/2010 14:50,01/01/2010 14:50,01/01/2010 22:15,01/01/2010 22:15,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,CMP,SUMU,MPTO,01/01/2010 04:09,01/01/2010 04:09,01/01/2010 11:35,01/01/2010 11:35,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,CMP,MPTO,SAEZ,01/01/2010 22:06,,02/01/2010 05:11,,,,0,Noite,CANCELADO,XN
2010-01-01,2010,1,4,CMP,SAEZ,MPTO,01/01/2010 06:24,,01/01/2010 13:44,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,CMP,SAEZ,MPTO,01/01/2010 04:17,01/01/2010 04:29,01/01/2010 11:37,01/01/2010 11:25,12,-12,0,Madrugada,REALIZADO,TC
2010-01-01,2010,1,4,CMP,MPTO,SAEZ,01/01/2010 23:52,01/01/2010 23:58,02/01/2010 07:02,02/01/2010 06:37,6,-25,0,Noite,REALIZADO,TC
2010-01-01,2010,1,4,CMP,MPTO,SACO,01/01/2010 21:50,01/01/2010 21:50,02/01/2010 04:25,02/01/2010 04:25,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,CMP,SACO,MPTO,01/01/2010 05:36,01/01/2010 05:36,01/01/2010 12:11,01/01/2010 12:11,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,CMP,SBGR,MPTO,01/01/2010 12:41,01/01/2010 13:52,01/01/2010 19:53,01/01/2010 19:55,71,2,1,Tarde,REALIZADO,TC
2010-01-01,2010,1,4,CMP,MPTO,SBGR,01/01/2010 13:55,01/01/2010 14:44,01/01/2010 20:51,01/01/2010 21:42,49,51,1,Tarde,REALIZADO,TC
2010-01-01,2010,1,4,CMP,SBGR,MPTO,01/01/2010 03:40,01/01/2010 04:53,01/01/2010 10:53,01/01/2010 11:10,73,17,1,Madrugada,REALIZADO,TC
2010-01-01,2010,1,4,CMP,MPTO,SBGR,01/01/2010 22:54,02/01/2010 00:02,02/01/2010 05:45,02/01/2010 06:51,68,66,1,Noite,REALIZADO,TC
2010-01-01,2010,1,4,CMP,SBCF,MPTO,01/01/2010 05:28,01/01/2010 05:28,01/01/2010 12:11,01/01/2010 12:11,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,CMP,MPTO,SBCF,01/01/2010 21:48,,02/01/2010 04:32,,,,0,Noite,CANCELADO,XN
2010-01-01,2010,1,4,CMP,MPTO,SLVR,01/01/2010 23:42,01/01/2010 23:42,02/01/2010 04:27,02/01/2010 04:27,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,CMP,SLVR,MPTO,01/01/2010 06:28,,01/01/2010 11:43,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,CMP,SBGL,MPTO,01/01/2010 13:25,01/01/2010 13:25,01/01/2010 20:50,01/01/2010 20:50,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,CMP,MPTO,SBGL,01/01/2010 23:50,01/01/2010 23:50,02/01/2010 07:16,02/01/2010 07:16,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,CUB,MUHA,SAEZ,01/01/2010 16:35,01/01/2010 16:35,02/01/2010 01:15,02/01/2010 01:15,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,SBGL,KATL,01/01/2010 22:28,01/01/2010 22:28,02/01/2010 08:33,02/01/2010 08:33,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,KATL,SBGL,01/01/2010 23:47,01/01/2010 23:47,02/01/2010 09:27,02/01/2010 09:27,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,KATL,SAEZ,01/01/2010 22:40,01/01/2010 22:40,02/01/2010 07:50,02/01/2010 07:50,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,SBGR,KATL,01/01/2010 22:50,01/01/2010 22:50,02/01/2010 08:45,02/01/2010 08:45,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,KATL,SBGR,01/01/2010 22:35,01/01/2010 22:35,02/01/2010 08:10,02/01/2010 08:10,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,SAEZ,KATL,01/01/2010 22:10,01/01/2010 22:10,02/01/2010 08:40,02/01/2010 08:40,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,SBGR,KJFK,01/01/2010 23:05,01/01/2010 23:36,02/01/2010 09:15,02/01/2010 09:42,31,27,1,Noite,REALIZADO,AF
2010-01-01,2010,1,4,GEC,EDDF,GOOY,01/01/2010 21:40,01/01/2010 21:40,02/01/2010 03:45,02/01/2010 03:45,0,0,0,Noite,REALIZADO,N/A
2010-01-02,2010,1,5,DAL,TJSJ,SBGR,,02/01/2010 06:02,,02/01/2010 18:57,,,0,Manhã,REALIZADO,AA
2010-01-01,2010,1,4,DAL,KJFK,TJSJ,,01/01/2010 22:48,,02/01/2010 04:48,,,0,Noite,REALIZADO,WP
2010-01-01,2010,1,4,DAL,KJFK,SBGR,01/01/2010 22:50,01/01/2010 22:50,02/01/2010 08:50,02/01/2010 08:50,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,SBGR,KLAX,01/01/2010 00:05,01/01/2010 00:05,01/01/2010 13:05,01/01/2010 13:05,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,KLAX,SBGR,01/01/2010 18:30,01/01/2010 18:30,02/01/2010 06:50,02/01/2010 06:50,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,KATL,SBBR,01/01/2010 00:25,01/01/2010 01:12,01/01/2010 08:50,01/01/2010 10:07,47,77,1,Madrugada,REALIZADO,MX
2010-01-01,2010,1,4,DAL,SBBR,KATL,01/01/2010 23:57,01/01/2010 23:57,02/01/2010 08:52,02/01/2010 08:52,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DAL,SBEG,KATL,01/01/2010 01:55,01/01/2010 01:55,01/01/2010 08:34,01/01/2010 08:34,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,DLH,SBGR,EDDM,01/01/2010 14:40,01/01/2010 14:40,02/01/2010 02:20,02/01/2010 02:20,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,DLH,EDDF,SBGR,01/01/2010 19:35,01/01/2010 19:35,02/01/2010 07:15,02/01/2010 07:15,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DLH,SBGR,EDDF,01/01/2010 20:05,01/01/2010 20:05,02/01/2010 07:35,02/01/2010 07:35,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DLH,EDDF,SAEZ,01/01/2010 07:15,01/01/2010 07:15,01/01/2010 18:00,01/01/2010 18:00,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,DLH,SAEZ,EDDF,01/01/2010 19:50,01/01/2010 19:50,02/01/2010 12:00,02/01/2010 12:00,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DSM,SAEZ,KMIA,01/01/2010 22:30,01/01/2010 22:30,02/01/2010 07:45,02/01/2010 07:45,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DSM,KMIA,SAEZ,01/01/2010 22:30,01/01/2010 22:30,02/01/2010 07:25,02/01/2010 07:25,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,DSM,SAEZ,SBGR,01/01/2010 10:45,01/01/2010 12:09,01/01/2010 13:35,01/01/2010 14:39,84,64,1,Manhã,REALIZADO,MX
2010-01-01,2010,1,4,DSM,SBGR,SAEZ,01/01/2010 14:45,01/01/2010 15:55,01/01/2010 17:45,01/01/2010 18:20,70,35,1,Tarde,REALIZADO,MX
2010-01-01,2010,1,4,DTA,FNLU,SBGR,01/01/2010 09:00,,01/01/2010 14:35,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,DTA,SBGR,FNLU,01/01/2010 17:35,,02/01/2010 04:00,,,,0,Tarde,CANCELADO,XN
2010-01-01,2010,1,4,FDX,KMEM,SBKP,01/01/2010 07:12,,01/01/2010 16:35,,,,0,Manhã,CANCELADO,XN
2010-01-01,2010,1,4,FDX,SBKP,SAEZ,01/01/2010 22:15,,02/01/2010 01:03,,,,0,Noite,CANCELADO,XN
2010-01-02,2010,1,5,FDX,SAEZ,SCEL,02/01/2010 02:05,,02/01/2010 04:12,,,,0,Madrugada,CANCELADO,XN
2010-01-01,2010,1,4,FDX,SCEL,SBKP,01/01/2010 05:15,,01/01/2010 08:40,,,,0,Madrugada,CANCELADO,XN
2010-01-01,2010,1,4,FWI,SOCA,SBBE,01/01/2010 12:00,01/01/2010 12:00,01/01/2010 13:30,01/01/2010 13:30,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,FWI,SBBE,SOCA,01/01/2010 14:15,01/01/2010 14:15,01/01/2010 15:30,01/01/2010 15:30,0,0,0,Tarde,REALIZADO,N/A
2010-01-02,2010,1,5,GEC,SBKP,SAEZ,02/01/2010 13:40,02/01/2010 13:40,02/01/2010 16:25,02/01/2010 16:25,0,0,0,Tarde,REALIZADO,N/A
2010-01-02,2010,1,5,GEC,GOOY,SBKP,02/01/2010 04:45,02/01/2010 04:45,02/01/2010 11:28,02/01/2010 11:28,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GEC,SBKP,GOOY,01/01/2010 12:55,01/01/2010 12:55,01/01/2010 19:15,01/01/2010 19:15,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GEC,GOOY,EDDF,01/01/2010 20:15,01/01/2010 20:15,02/01/2010 02:10,02/01/2010 02:10,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBCF,SBNT,01/01/2010 23:50,,02/01/2010 02:30,,,,0,Noite,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBNT,SBCF,01/01/2010 04:00,,01/01/2010 06:28,,,,0,Madrugada,CANCELADO,XN
2010-01-01,2010,1,4,GLO,SBGR,SBFL,01/01/2010 18:55,01/01/2010 18:55,01/01/2010 20:00,01/01/2010 20:00,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBFL,SBGR,01/01/2010 18:10,01/01/2010 18:10,01/01/2010 19:15,01/01/2010 19:15,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBKP,SBSV,01/01/2010 23:40,01/01/2010 23:40,02/01/2010 01:58,02/01/2010 01:58,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBSV,SBKP,01/01/2010 03:52,01/01/2010 03:52,01/01/2010 06:05,01/01/2010 06:05,0,0,0,Madrugada,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGR,SBFZ,01/01/2010 06:00,01/01/2010 06:00,01/01/2010 09:22,01/01/2010 09:22,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBFZ,SBGR,01/01/2010 09:52,01/01/2010 09:52,01/01/2010 13:20,01/01/2010 13:20,0,0,0,Manhã,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBSV,SBGR,01/01/2010 22:10,01/01/2010 22:10,02/01/2010 00:40,02/01/2010 00:40,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGR,SBSV,01/01/2010 14:05,01/01/2010 14:12,01/01/2010 16:15,01/01/2010 16:34,7,19,1,Tarde,REALIZADO,RI
2010-01-01,2010,1,4,GLO,SBGL,SBSV,01/01/2010 19:44,01/01/2010 19:44,01/01/2010 21:40,01/01/2010 21:40,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBSV,SBGL,01/01/2010 16:42,01/01/2010 16:42,01/01/2010 19:00,01/01/2010 19:00,0,0,0,Tarde,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBGL,SBJP,01/01/2010 23:48,01/01/2010 23:48,02/01/2010 02:40,02/01/2010 02:40,0,0,0,Noite,REALIZADO,N/A
2010-01-01,2010,1,4,GLO,SBJP,SBGL,01/01/2010 03:35,,01/01/2010 06:37,,,,0,Madrugada,CANCELADO,XN
